row_ID;item_ID;Director;Country;Language;Year;Genre1;Genre2;Genre3;Actor1;Actor2;Actor3;Budget;IMDB_Link;Title;Num_of_Ratings
144;144;Christian Alvart;United States;English;2009;Horror;Mystery;Thriller;Renee Zellweger;Jodelle Ferland;Ian McShane;27000000;http://www.imdb.com/title/tt0795351/;CASE 39;1
145;145;John Hilbard;Denmark;Danish;1970;Comedy;0;0;Ole Soltoft;Axel Strobye;Annie Birgit Garde;0;http://www.imdb.com/title/tt0066063/;MAZURKA PA SENGEKANTEN;1
146;146;Jimmy Hayward;United States;English;2010;Action;Drama;Western;Josh Brolin;John Malkovich;Megan Fox;47000000;http://www.imdb.com/title/tt1075747/;JONAH HEX;2
147;147;Carlos Cuaron;Mexico;Spanish;2008;Comedy;Drama;Sport;Gael Garcia Bernal;Diego Luna;Guillermo Francella;0;http://www.imdb.com/title/tt0405393/;RUDO Y CURSI;1
148;148;John Carpenter;United States;English;1988;Action;Horror;Sci-Fi;Roddy Piper;Keith David;Meg Foster;3000000;http://www.imdb.com/title/tt0096256/;THEY LIVE;1
149;149;Ridley Scott;United States;English;1982;Drama;Sci-Fi;Thriller;Harrison Ford;Rutger Hauer;Sean Young;28000000;http://www.imdb.com/title/tt0083658/;BLADE RUNNER;5
150;150;Bryan Singer;United States;English;2000;Action;Sci-Fi;Thriller;Patrick Stewart;Hugh Jackman;Halle Berry;75000000;http://www.imdb.com/title/tt0120903/;X-MEN 1;6
151;151;Bryan Singer;United States;English;2003;Action;Sci-Fi;Thriller;Patrick Stewart;Hugh Jackman;Ian McKellen;110000000;http://www.imdb.com/title/tt0290334/;X-MEN 2;9
152;152;Brett Ratner;United States;English;2006;Action;Sci-Fi;Thriller;Hugh Jackman;Halle Berry;Ian McKellen;210000000;http://www.imdb.com/title/tt0376994/;X-MEN 3;5
153;153;Mike Judge;United States;English;2006;Adventure;Comedy;Fantasy;Luke Wilson;Maya Rudolph;Dax Shepard;3000000;http://www.imdb.com/title/tt0387808/;IDIOCRACY;3
154;154;Phil Morrison;United States;English;2005;Comedy;Drama;0;Amy Adams;Embeth Davidtz;Alessandro Nivola;1000000;http://www.imdb.com/title/tt0418773/;JUNEBUG;1
155;155;Gregory Mackenzie;United States;English;2007;Adventure;Comedy;Drama;James Franco;Sienna Miller;David Carradine;6000000;http://www.imdb.com/title/tt0462219/;CAMILLE;4
156;156;Michael Patrick King;United States;English;2008;Comedy;Drama;Romance;Sarah Jessica Parker;Kim Cattrall;Kristin Davis;65000000;http://www.imdb.com/title/tt1000774/;SEX AND THE CITY 1 ;4
157;157;Michael Patrick King;United States;English;2010;Comedy;Drama;Romance;Sarah Jessica Parker;Kim Cattrall;Kristin Davis;100000000;http://www.imdb.com/title/tt1261945/;SEX AND THE CITY 2 ;5
158;158;David Koepp;United States;English;2008;Comedy;Fantasy;Romance;Ricky Gervais;Tea Leoni;Greg Kinnear;20000000;http://www.imdb.com/title/tt0995039/;GHOST TOWN;3
159;159;Clark Gregg;United States;English;2008;Comedy;Drama;0;Sam Rockwell;Anjelica Huston;Kelly Macdonald;3400000;http://www.imdb.com/title/tt1024715/;CHOKE;5
160;160;Roland Emmerich;United States;English;2004;Action;Adventure;Thriller;Dennis Quaid;Jake Gyllenhaal;Emmy Rossum;125000000;http://www.imdb.com/title/tt0319262/;THE DAY AFTER TOMORROW ;3
161;161;Georges Melies;France;French;1902;Adventure;Fantasy;Sci-Fi;Georges Melies;Victor Andre;Bleuette Bernon;10000;http://www.imdb.com/title/tt0000417/;LE VOYAGE DANS LA LUNE ;2
162;162;Tim Burton;United Kingdom;English;2005;Animation;Fantasy;Romance;Johnny Depp;Helena Bonham Carter;Emily Watson;40000000;http://www.imdb.com/title/tt0121164/;CORPSE BRIDE;4
163;163;Radivoje Andric;Yugoslavia;Serbian;2001;Comedy;0;0;Boris Milivojevic;Sergej Trifunovic;Nikola Duricko;0;http://www.imdb.com/title/tt0279248/;MUNJE;2
164;164;Woody Allen;United States;English;2009;Comedy;Romance;0;Larry David;Evan Rachel Wood;Henry Cavill;15000000;http://www.imdb.com/title/tt1178663/;WHATEVER WORKS;5
165;165;John Woo;China;Mandarin;2008;Action;Adventure;Drama;Tony Leung;Takeshi Kaneshiro;Zhang Fengyi;80000000;http://www.imdb.com/title/tt0425637/;RED CLIFF (CHI BI);6
166;166;Chris Sanders;United States;English;2010;Animation;Adventure;Comedy;Jay Baruchel;Gerard Butler;Christopher Mintz-Plasse;165000000;http://www.imdb.com/title/tt0892769/;HOW TO TRAIN YOUR DRAGON;12
167;167;Eric Bress;United States;English;2004;Drama;Mystery;Sci-Fi;Ashton Kutcher;Amy Smart;Melora Walters;13000000;http://www.imdb.com/title/tt0289879/;THE BUTTERFLY EFFECT;3
168;168;Sanaa Hamri;United States;English;2010;Comedy;Romance;0;Queen Latifah;Common;Mehcad Brooks;0;http://www.imdb.com/title/tt1407061/;JUST WRIGHT;1
169;169;Stewart Hendler;United States;English;2009;Horror;Thriller;0;Briana Evigan;Leah Pipes;Rumer Willis;12500000;http://www.imdb.com/title/tt1232783/;SORORITY ROW;1
170;170;Anne Fletcher;United States;English;2009;Comedy;Drama;Romance;Sandra Bullock;Ryan Reynolds;Mary Steenburgen;40000000;http://www.imdb.com/title/tt1041829/;THE PROPOSAL;5
171;171;Eran Riklis;Israel;Arabic;2008;Drama;0;0;Hiam Abbass;Ali Suliman;Rona Lipaz-Michael;0;http://www.imdb.com/title/tt1172963/;ETZ LIMON;1
172;172;Tim Burton;United States;English;2010;Adventure;Family;Fantasy;Mia Wasikowska;Johnny Depp;Helena Bonham Carter;170000000;http://www.imdb.com/title/tt1014759/;ALICE IN WONDERLAND;6
173;173;Rune Denstad Langlo;Norway;Norwegian;2009;Comedy;Drama;0;Anders Baasmo;Christiansen;Kyrre Hellum;0;http://www.imdb.com/title/tt1252610/;NORD;4
174;174;Tony Scott;United States;English;2009;Action;Crime;Thriller;Denzel Washington;John Travolta;Luis Guzman;100000000;http://www.imdb.com/title/tt1111422/;THE TAKING OF PELHAM 123;1
175;175;Ricky Gervais;United States;English;2009;Comedy;Fantasy;Romance;Ricky Gervais;Jennifer Garner;Jonah Hill;18500000;http://www.imdb.com/title/tt1058017/;THE INVENTION OF LYING;5
176;176;Mitchell Lichtenstein;United States;English;2008;Comedy;Horror;Thriller;Jess Weixler;Hale Appleman;John Hensley;2000000;http://www.imdb.com/title/tt0780622/;TEETH;2
177;177;Walter Hill;United States;English;1979;Action;Adventure;Thriller;Michael Beck;James Remar;Deborah Van Valkenburgh;0;http://www.imdb.com/title/tt0080120/;THE WARRIORS;4
178;178;Lee Unkrich;United States;English;2010;Animation;Adventure;Comedy;Tom Hanks;Tim Allen;Joan Cusack;200000000;http://www.imdb.com/title/tt0435761/;TOY STORY 3;7
179;179;Ang Lee;United States;English;2003;Action;Sci-Fi;0;Eric Bana;Jennifer Connelly;Sam Elliott;137000000;http://www.imdb.com/title/tt0286716/;HULK;4
180;180;Tim Blake Nelson;United States;English;2009;Comedy;Crime;Drama;Edward Norton;Richard Dreyfuss;Susan Sarandon;9000000;http://www.imdb.com/title/tt1151359/;LEAVES OF GRASS;5
181;181;Kreso Golik;Croatia;Croatian;1970;Comedy;Drama;Musical;Franjo Majetic;Mirjana Bohanec;Relja Basic;0;http://www.imdb.com/title/tt0066461/;TKO PJEVA ZLO NE MISLI;2
182;182;Ben Stiller;United States;English;2001;Comedy;0;0;Ben Stiller;Owen Wilson;Will Ferrell;28000000;http://www.imdb.com/title/tt0196229/;ZOOLANDER;3
183;183;0;United Kingdom;English;2009;Crime;Mystery;0;David Suchet;Eileen Atkins;Barbara Hershey;0;http://www.imdb.com/title/tt1554113/;MURDER ON THE ORIENT EXPRESS (2009);5
184;184;Mike Newell;United States;English;2010;Action;Adventure;Fantasy;Jake Gyllenhaal;Ben Kingsley;Gemma Arterton;170000000;http://www.imdb.com/title/tt0473075/;PRINCE OF PERSIA: THE SANDS OF TIME;7
185;185;Ferzan Ozpetek;Italy;Italian;2001;Drama;Romance;0;Margherita Buy;Stefano Accorsi;Serra Yilmaz;0;http://www.imdb.com/title/tt0274497/;LE FATE IGNORANTI;2
186;186;Wes Anderson;United States;English;2007;Adventure;Comedy;Drama;Owen Wilson;Adrien Brody;Jason Schwartzman;17500000;http://www.imdb.com/title/tt0838221/;THE DARJEELING LIMITED;5
187;187;Rajko Grlic;Croatia;Croatian;2010;Comedy;Drama;0;Miki Manojlovic;Bojan Navojec;Ksenija Marinkovic;0;http://www.imdb.com/title/tt1318029/;NEKA OSTANE MEDU NAMA;2
188;188;Lisa Cholodenko;United States;English;2002;Drama;Music;0;Frances McDormand;Christian Bale;Kate Beckinsale;0;http://www.imdb.com/title/tt0298408/;LAUREL CANYON;1
189;189;Paul W. S. Anderson;United States;English;2004;Action;Sci-Fi;Thriller;Sanaa Lathan;Lance Henriksen;Raoul Bova;60000000;http://www.imdb.com/title/tt0370263/;ALIEN VS. PREDATOR;5
190;190;Stephen Norrington;United States;English;1998;Action;Adventure;Fantasy;Wesley Snipes;Stephen Dorff;Kris Kristofferson;45000000;http://www.imdb.com/title/tt0120611/;BLADE 1;7
191;191;Guillermo del Toro;United States;English;2002;Action;Adventure;Fantasy;Wesley Snipes;Kris Kristofferson;Ron Perlman;54000000;http://www.imdb.com/title/tt0187738/;BLADE 2;6
192;192;David S. Goyer;United States;English;2004;Action;Adventure;Fantasy;Wesley Snipes;Jessica Biel;Ryan Reynolds;65000000;http://www.imdb.com/title/tt0359013/;BLADE 3;7
193;193;Catherine Hardwicke;United States;English;2008;Drama;Fantasy;Romance;Kristen Stewart;Robert Pattinson;Billy Burke;37000000;http://www.imdb.com/title/tt1099212/;TWILIGHT;5
194;194;Chris Weitz;United States;English;2009;Drama;Fantasy;Romance;Kristen Stewart;Robert Pattinson;Taylor Lautner;50000000;http://www.imdb.com/title/tt1259571/;NEW MOON;4
195;195;Tim Burton;United States;English;1990;Drama;Fantasy;Romance;Johnny Depp;Winona Ryder;Dianne Wiest;20000000;http://www.imdb.com/title/tt0099487/;EDWARD SCISSORHANDS;8
196;196;Carlos Saldanha;United States;English;2009;Animation;Action;Adventure;Ray Romano;Queen Latifah;Denis Leary;90000000;http://www.imdb.com/title/tt1080016/;ICE AGE: DAWN OF THE DINOSAURS;12
197;197;John Lee Hancock;United States;English;2009;Biography;Drama;Sport;Sandra Bullock;Quinton Aaron;Tim McGraw;29000000;http://www.imdb.com/title/tt0878804/;BLIND SIDE;6
198;198;Robert Luketic;United States;English;2010;Action;Comedy;Romance;Katherine Heigl;Ashton Kutcher;Tom Selleck;75000000;http://www.imdb.com/title/tt1103153/;KILLERS;6
199;199;Ryan Murphy;United States;English;2010;Drama;Romance;0;Julia Roberts;Billy Crudup;James Franco;60000000;http://www.imdb.com/title/tt0879870/;EAT PRAY LOVE;9
200;200;Feo Aladag;Germany;German;2010;Drama;0;0;Sibel Kekilli;Nizam Schiller;Derya Alabora;0;http://www.imdb.com/title/tt1288376/;DIE FREMDE;1
201;201;Debra Granik;United States;English;2010;Drama;Mystery;Thriller;Jennifer Lawrence;John Hawkes;Lauren Sweetser;2000000;http://www.imdb.com/title/tt1399683/;WINTER\'S BONE;9
202;202;Paul Scheuring;United States;English;2010;Drama;Thriller;0;Adrien Brody;Forest Whitaker;Maggie Grace;21800000;http://www.imdb.com/title/tt0997152/;THE EXPERIMENT;2
203;203;Jason Reitman;United States;English;2007;Comedy;Drama;0;Ellen Page;Michael Cera;Jennifer Garner;6500000;http://www.imdb.com/title/tt0467406/;JUNO;2
204;204;Ademir Kenovic;BIH;Bosanski;1997;Drama;War;0;Mustafa Nadarevic;Almedin Leleta;Almir Podgorica;0;http://www.imdb.com/title/tt0117555/;SAVRSENI KRUG;1
205;205;Henry Crum;United States;English;2006;Action;Adventure;War;Mark Dacascos;Theresa Randle;Jeff Fahey;0;http://www.imdb.com/title/tt0816527/;THE HUNT FOR EAGLE ONE: CRASH POINT;2
206;206;Ashley Pearce;United Kingdom;English;2010;Drama;Mystery;Crime;David Suchet;Martin Shaw;Kimberley Nixon;0;http://www.imdb.com/title/tt1469899/;POIROT: THREE ACT TRAGEDY;3
207;207;Mick Jackson;United States;English;1992;Romance;Drama;Thriller;Kevin Costner;Whitney Houston;Gary Kemp;25000000;http://www.imdb.com/title/tt0103855/;THE BODYGUARD;3
208;208;Catherine Cyran;United States;English;2006;Comedy;Romance;0;Kam Heskin;Luke Mably;Clemency Burton-Hill;0;http://www.imdb.com/title/tt0477072/;THE PRINCE AND ME 2: THE ROYAL WEDDING;1
209;209;Donald Petrie;United States;English;2000;Action;Comedy;Crime;Sandra Bullock;Michael Caine;Benjamin Bratt;45000000;http://www.imdb.com/title/tt0212346/;MISS CONGENIALITY;3
210;210;Nick Park;United Kingdom;English;2005;Animation;Adventure;Comedy;Peter Sallis;Ralph Fiennes;Helena Bonham Carter;30000000;http://www.imdb.com/title/tt0312004/;WALLACE & GROMIT - THE CURSE OF THE WERE-RABBIT;2
211;211;Phil Traill;United States;English;2009;Comedy;0;0;Sandra Bullock;Bradley Cooper;Thomas Haden Church;15000000;http://www.imdb.com/title/tt0881891/;ALL ABOUT STEVE;2
212;212;James Cameron;United States;English;2009;Action;Adventure;Fantasy;Sam Worthington;Zoe Saldana;Stephen Lang;240000000;http://www.imdb.com/title/tt0499549/;AVATAR;24
213;213;Benoit Delepine;France;French;2010;Comedy;Drama;0;Gerard Depardieu;Yolande Moreau;Isabelle Adjani;2000000;http://www.imdb.com/title/tt1473074/;MAMMUTH;2
214;214;Mathieu Kassovitz;United States;English;2003;Horror;Thriller;Mystery;Halle Berry;Robert Downey Jr.;Charles S. Dutton;40000000;http://www.imdb.com/title/tt0348836/;GOTHIKA;2
215;215;Breck Eisner;United States;English;2010;Action;Horror;Mystery;Timothy Olyphant;Radha Mitchell;Joe Anderson;20000000;http://www.imdb.com/title/tt0455407/;THE CRAZIES;2
216;216;Danny DeVito;United States;English;2003;Comedy;0;0;Ben Stiller;Drew Barrymore;Eileen Essell;40000000;http://www.imdb.com/title/tt0266489/;DUPLEX;3
217;217;Tim Burton;United Kingdom;English;2007;Drama;Musical;Thriller;Johnny Depp;Helena Bonham Carter;Alan Rickman;50000000;http://www.imdb.com/title/tt0408236/;SWEENEY TODD: THE DEAMON BARBER OF FLEET STREET;4
218;218;Gore Verbinski;United States;English;2003;Action;Adventure;Fantasy;Johnny Depp;Orlando Bloom;Keira Knightley;140000000;http://www.imdb.com/title/tt0325980/;PIRATES OF THE CARIBBEAN: THE CURSE OF THE BLACK PEARL;14
219;219;Gore Verbinski;United States;English;2006;Action;Adventure;Fantasy;Johnny Depp;Orlando Bloom;Keira Knightley;225000000;http://www.imdb.com/title/tt0383574/;PIRATES OF THE CARIBBEAN: DEADS MAN\'S CHEST;5
220;220;Alex Proyas;United States;English;2004;Action;Mystery;Sci-Fi;Will Smith;Bridget Moynahan;Bruce Greenwood;120000000;http://www.imdb.com/title/tt0343818/;I ROBOT;11
221;221;Darren Lynn Bousman;Canada;English;2005;Horror;Mystery;Thriller;Donnie Wahlberg;Franky G;Glenn Plummer;4000000;http://www.imdb.com/title/tt0432348/;SAW 2;2
222;222;Alexandre Aja;United States;English;2006;Horror;Thriller;0;Aaron Stanford;Kathleen Quinlan;Vinessa Shaw;15000000;http://www.imdb.com/title/tt0454841/;THE HILLS HAVE EYES (2006);3
223;223;Gore Verbinski;United States;English;2007;Action;Adventure;Fantasy;Johnny Depp;Orlando Bloom;Keira Knightley;300000000;http://www.imdb.com/title/tt0449088/;PIRATES OF THE CARIBBEAN: AT WORLD\'S END;8
224;224;Steven Soderbergh;Spain;Spanish;2008;Biography;Drama;History;Benicio del Toro;Franka Potente;Catalina Sandino Moreno;58000000;http://www.imdb.com/title/tt0374569/;CHE PART TWO;2
225;225;Brett Ratner;United States;English;2000;Comedy;Drama;Romance;Nicolas Cage;Tea Leoni;Don Cheadle;60000000;http://www.imdb.com/title/tt0218967/;THE FAMILY MAN;2
226;226;Peter Jackson;United States;English;2002;Action;Adventure;Fantasy;Elijah Wood;Viggo Mortensen;Ian McKellen;94000000;http://www.imdb.com/title/tt0167261/;THE LORD OF THE RINGS: THE TWO TOWERS;15
227;227;Darren Lynn Bousman;Canada;English;2006;Crime;Horror;Thriller;Tobin Bell;Shawnee Smith;Angus Macfadyen;10000000;http://www.imdb.com/title/tt0489270/;SAW 3;1
228;228;Mimi Leder;United States;English;2009;Crime;Thriller;0;Antonio Banderas;Morgan Freeman;Radha Mitchell;25000000;http://www.imdb.com/title/tt1112782/;THE CODE;2
229;229;George Clooney;United States;English;2002;Biography;Comedy;Crime;Sam Rockwell;Drew Barrymore;George Clooney;30000000;http://www.imdb.com/title/tt0270288/;CONFESSIONS OF A DANGEROUS MIND;1
230;230;Peter Jackson;United States;English;2003;Action;Adventure;Fantasy;Elijah Wood;Viggo Mortensen;Ian McKellen;94000000;http://www.imdb.com/title/tt0167260/;THE LORD OF THE RINGS: THE RETURN OF THE KING;16
231;231;Pedro Almodovar;Spain;Spanish;2009;Drama;Romance;Thriller;Penelope Cruz;Blanca Portillo;Lluis Homar;18000000;http://www.imdb.com/title/tt0913425/;LOS ABRAZOS ROTOS;3
232;232;Darren Lynn Bousman;Canada;English;2007;Crime;Horror;Thriller;Tobin Bell;Costas Mandylor;Scott Patterson;10000000;http://www.imdb.com/title/tt0890870/;SAW 4;1
233;233;Jim Jarmusch;United States;English;2009;Crime;Drama;Mystery;Isaach De Bankole;Bill Murray;Tilda Swinton;0;http://www.imdb.com/title/tt1135092/;THE LIMITS OF CONTROL;2
234;234;Michel Gondry;France;English;2006;Comedy;Drama;Fantasy;Gael Garcia Bernal;Charlotte Gainsbourg;Alain Chabat;6000000;http://www.imdb.com/title/tt0354899/;THE SCIENCE OF SLEEP;1
235;235;Michael Cristofer;United States;English;2001;Drama;Mystery;Romance;Antonio Banderas;Angelina Jolie;Thomas Jane;26000000;http://www.imdb.com/title/tt0218922/;ORIGINAL SIN;1
236;236;Norman Jewison;United States;English;2000;Biography;Drama;Sport;Denzel Washington;Vicellous Reon Shannon;Vincent Pastore;50000000;http://www.imdb.com/title/tt0174856/;THE HURRICANE;2
237;237;William Phillips;Canada;English;2010;Action;Comedy;Western;Paul Gross;Sienna Guillory;Dustin Milligan;10000000;http://www.imdb.com/title/tt1376195/;GUNLESS;1
238;238;Hector Babenco;Brazil;Portuguese;2003;Drama;Crime;0;Luiz Carlos;Milton Goncalves;Ivan de Almeida;0;http://www.imdb.com/title/tt0293007/;CARANDIRU;2
239;239;David Morlet;France;French;2009;Drama;Horror;Sci-Fi;Helene de Fougerolles;Francis Renaud;Dida Diafat;0;http://www.imdb.com/title/tt1146320/;MUTANTS;1
240;240;Franck Vestiel;France;French;2007;Horror;Mystery;Sci-Fi;Clovis Cornillac;Vimala Pons;Zohar Wexler;0;http://www.imdb.com/title/tt1087842/;EDEN LOG;1
241;241;Christopher Nolan;United States;English;2006;Drama;Fantasy;Mystery;Hugh Jackman;Christian Bale;Michael Caine;40000000;http://www.imdb.com/title/tt0482571/;THE PRESTIGE;7
242;242;Gary Fleder;United States;English;2003;Drama;Thriller;0;John Cusack;Gene Hackman;Dustin Hoffman;60000000;http://www.imdb.com/title/tt0313542/;RUNAWAY JURY;1
243;243;David Hackl;Canada;English;2008;Crime;Horror;Thriller;Tobin Bell;Costas Mandylor;Scott Patterson;10800000;http://www.imdb.com/title/tt1132626/;SAW V;2
244;244;Andy Wachowski;United States;English;1999;Action;Adventure;Sci-Fi;Keanu Reeves;Laurence Fishburne;Carrie-Anne Moss;63000000;http://www.imdb.com/title/tt0133093/;THE MATRIX;25
245;245;Andy Wachowski;United States;English;2003;Action;Adventure;Sci-Fi;Keanu Reeves;Laurence Fishburne;Carrie-Anne Moss;130000000;http://www.imdb.com/title/tt0234215/;THE MATRIX RELOADED;11
246;246;Andy Wachowski;United States;English;2003;Action;Adventure;Sci-Fi;Keanu Reeves;Laurence Fishburne;Carrie-Anne Moss;110000000;http://www.imdb.com/title/tt0242653/;THE MATRIX REVOLUTIONS;13
247;247;Antoine Fuqua;United States;English;2009;Action;Crime;Drama;Richard Gere;Don Cheadle;Ethan Hawke;17000000;http://www.imdb.com/title/tt1210042/;BROOKLYN FINEST;3
248;248;Francis Ford Coppola;United States;English;1972;Crime;Drama;Thriller;Marlon Brando;Al Pacino;James Caan;6500000;http://www.imdb.com/title/tt0068646/;THE GODFATHER;21
249;249;Francis Ford Coppola;United States;English;1974;Crime;Drama;Thriller;Al Pacino;Robert Duvall;Diane Keaton;13000000;http://www.imdb.com/title/tt0071562/;THE GODFATHER PART II;8
250;250;Francis Ford Coppola;United States;English;1990;Crime;Drama;Thriller;Al Pacino;Andy Garcia;Diane Keaton;54000000;http://www.imdb.com/title/tt0099674/;THE GODFATHER PART III;5
251;251;Randall Wallace;United Kingdom;English;1998;Action;Adventure;Drama;Leonardo DiCaprio;Jeremy Irons;John Malkovich;35000000;http://www.imdb.com/title/tt0120744/;MAN IN THE IRON MASK;2
252;252;Tim Allen;United States;English;2010;Comedy;Crime;0;Tim Allen;Sigourney Weaver;Ray Liotta;0;http://www.imdb.com/title/tt1196134/;CRAZY ON THE OUTSIDE;1
253;253;Glenn Ficarra;United States;English;2010;Comedy;Drama;Romance;Jim Carrey;Ewan McGregor;Leslie Mann;15000000;http://www.imdb.com/title/tt1045772/;I LOVE YOU PHILLIP MORRIS;3
254;254;Camilla Leslie;United Kingdom;English;2008;Comedy;Romance;0;Heather Graham;Mia Kirshner;Tom Ellis;10000000;http://www.imdb.com/title/tt0985593/;MISS CONCEPTION;2
255;255;Michael Mak;Hong Kong;Cantonese;1991;Adventure;Comedy;Drama;Lawrence Ng;Kent Cheng;Rena Murakami;0;http://www.imdb.com/title/tt0105287/;SEX AND ZEN;1
256;1879;Edwin L. Marin;United States;English;1938;Drama;Fantasy;0;Reginald Owen;Gene Lockhart;Kathleen Lockhart;0;http://www.imdb.com/title/tt0029992/;A CHRISTMAS CAROL (1938);0
257;1880;Sam Henry Kass;United States;English;1994;Comedy;0;0;Holt McCallany;Michael Badalucco;Nicholas Turturro;0;http://www.imdb.com/title/tt0117577/;THE SEARCH FOR ONE-EYE JIMMY;0
258;1881;Steven Spielberg;United States;English;1982;Drama;Family;Fantasy;Henry Thomas;Dee Wallace-Stone;Robert MacNaughton;0;http://www.imdb.com/title/tt0083866/;E.T.: THE EXTRATERRESTRIAL;2
